Name,#,Year,Team,Matchday,Team 1,Team 2,M,GC,OG,S,STP,SF,FYC,SYC,RC
M.PERIN,1,2016-2017,GENOA,3,GENOA,FIORENTINA,94',0,0,4,1,1,0,0,0
M.PERIN,1,2016-2017,GENOA,4,SASSUOLO,GENOA,93',2,0,3,0,1,0,0,0
M.PERIN,1,2016-2017,GENOA,5,GENOA,NAPOLI,94',0,0,3,0,0,0,0,0
M.PERIN,1,2016-2017,GENOA,6,GENOA,PESCARA,96',1,0,3,1,0,0,0,0
M.PERIN,1,2016-2017,GENOA,7,BOLOGNA,GENOA,98',0,0,4,1,1,0,0,0
M.PERIN,1,2016-2017,GENOA,8,GENOA,EMPOLI,96',0,0,1,0,0,0,0,0
M.PERIN,1,2016-2017,GENOA,9,SAMPDORIA,GENOA,97',2,0,7,0,1,1,0,0
M.PERIN,1,2016-2017,GENOA,10,GENOA,MILAN,94',0,0,4,0,0,0,0,0
M.PERIN,1,2016-2017,GENOA,11,ATALANTA,GENOA,94',3,0,6,2,0,0,0,0
M.PERIN,1,2016-2017,GENOA,12,GENOA,UDINESE,95',1,0,3,0,0,0,0,0
M.PERIN,1,2016-2017,GENOA,13,LAZIO,GENOA,95',3,0,1,0,0,0,0,0
M.PERIN,1,2016-2017,GENOA,14,GENOA,JUVENTUS,98',1,0,2,0,0,0,0,0
M.PERIN,1,2016-2017,GENOA,15,CHIEVOVERONA,GENOA,95',0,0,2,0,0,0,0,0
M.PERIN,1,2016-2017,GENOA,16,INTER,GENOA,94',2,0,1,1,0,0,0,0
M.PERIN,1,2016-2017,GENOA,17,GENOA,PALERMO,95',4,0,0,0,0,0,0,1
M.PERIN,1,2016-2017,GENOA,19,GENOA,ROMA,8',0,0,1,0,0,0,0,0
